"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/29/2018","AQS","060731016","1","2","ppb","2","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/30/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/01/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/02/2018","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/03/2018","AQS","060731016","1","22","ppb","21","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/04/2018","AQS","060731016","1","22","ppb","21","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/05/2018","AQS","060731016","1","17","ppb","16","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/06/2018","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/07/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/08/2018","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/09/2018","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/10/2018","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/11/2018","AQS","060731016","1","4","ppb","4","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/12/2018","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/13/2018","AQS","060731016","1","17","ppb","16","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/14/2018","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/15/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/16/2018","AQS","060731016","1","13","ppb","12","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/17/2018","AQS","060731016","1","23","ppb","22","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/18/2018","AQS","060731016","1","20","ppb","19","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/19/2018","AQS","060731016","1","3","ppb","3","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/20/2018","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/21/2018","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/22/2018","AQS","060731016","1","16","ppb","15","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/23/2018","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/24/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/25/2018","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/26/2018","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/27/2018","AQS","060731016","1","3","ppb","3","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/28/2018","AQS","060731016","1","3","ppb","3","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/29/2018","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/30/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"05/31/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/01/2018","AQS","060731016","1","12","ppb","11","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/02/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/03/2018","AQS","060731016","1","12","ppb","11","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/04/2018","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/05/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/06/2018","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/07/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/08/2018","AQS","060731016","1","21","ppb","20","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/09/2018","AQS","060731016","1","13","ppb","12","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/10/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/11/2018","AQS","060731016","1","18","ppb","17","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/12/2018","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/13/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/14/2018","AQS","060731016","1","16","ppb","15","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/15/2018","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/16/2018","AQS","060731016","1","3","ppb","3","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/19/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/20/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/21/2018","AQS","060731016","1","10","ppb","9","Kearny Villa Rd.","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/22/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/23/2018","AQS","060731016","1","4","ppb","4","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/24/2018","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/25/2018","AQS","060731016","1","4","ppb","4","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/26/2018","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/27/2018","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/28/2018","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/29/2018","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/30/2018","AQS","060731016","1","4","ppb","4","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/01/2018","AQS","060731016","1","3","ppb","3","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/02/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/03/2018","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/04/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/05/2018","AQS","060731016","1","10","ppb","9","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/06/2018","AQS","060731016","1","24","ppb","23","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/07/2018","AQS","060731016","1","21","ppb","20","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/08/2018","AQS","060731016","1","18","ppb","17","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/09/2018","AQS","060731016","1","25","ppb","24","Kearny Villa Rd.","19","79.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/10/2018","AQS","060731016","1","12","ppb","11","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/12/2018","AQS","060731016","1","10","ppb","9","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/13/2018","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/14/2018","AQS","060731016","1","4","ppb","4","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/15/2018","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/16/2018","AQS","060731016","1","10","ppb","9","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/17/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/18/2018","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/19/2018","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","19","79.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/20/2018","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/21/2018","AQS","060731016","1","4","ppb","4","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/22/2018","AQS","060731016","1","3","ppb","3","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/23/2018","AQS","060731016","1","18","ppb","17","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/24/2018","AQS","060731016","1","18","ppb","17","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/25/2018","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/26/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/27/2018","AQS","060731016","1","12","ppb","11","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/28/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/29/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/30/2018","AQS","060731016","1","17","ppb","16","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/31/2018","AQS","060731016","1","13","ppb","12","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/01/2018","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/02/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/03/2018","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/04/2018","AQS","060731016","1","12","ppb","11","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/05/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/06/2018","AQS","060731016","1","23","ppb","22","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/07/2018","AQS","060731016","1","22","ppb","21","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/08/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/09/2018","AQS","060731016","1","17","ppb","16","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/10/2018","AQS","060731016","1","27","ppb","25","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/11/2018","AQS","060731016","1","17","ppb","16","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/12/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/13/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/14/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/15/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/16/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/17/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/18/2018","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/19/2018","AQS","060731016","1","4","ppb","4","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/20/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/21/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/22/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/23/2018","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","18","75.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/24/2018","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/25/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/26/2018","AQS","060731016","1","13","ppb","12","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/27/2018","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/28/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/29/2018","AQS","060731016","1","22","ppb","21","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/30/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/31/2018","AQS","060731016","1","22","ppb","21","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/01/2018","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/02/2018","AQS","060731016","1","3","ppb","3","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/03/2018","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/04/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/05/2018","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
