"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/17/2021","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/18/2021","AQS","060731016","1","10","ppb","9","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/19/2021","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/20/2021","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/21/2021","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/22/2021","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/23/2021","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/24/2021","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/25/2021","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/26/2021","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/27/2021","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/28/2021","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/29/2021","AQS","060731016","1","10","ppb","9","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"06/30/2021","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/01/2021","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/02/2021","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/03/2021","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/04/2021","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/05/2021","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/06/2021","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/07/2021","AQS","060731016","1","10","ppb","9","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/08/2021","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","18","75.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/09/2021","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/10/2021","AQS","060731016","1","12","ppb","11","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/11/2021","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/12/2021","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/13/2021","AQS","060731016","1","10","ppb","9","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/14/2021","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/15/2021","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/16/2021","AQS","060731016","1","10","ppb","9","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/17/2021","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/18/2021","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/19/2021","AQS","060731016","1","21","ppb","20","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/20/2021","AQS","060731016","1","16","ppb","15","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/21/2021","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","19","79.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/22/2021","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","19","79.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/23/2021","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/24/2021","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/25/2021","AQS","060731016","1","4","ppb","4","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/26/2021","AQS","060731016","1","10","ppb","9","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/27/2021","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/29/2021","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/30/2021","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"07/31/2021","AQS","060731016","1","4","ppb","4","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/01/2021","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/02/2021","AQS","060731016","1","18","ppb","17","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/03/2021","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/04/2021","AQS","060731016","1","12","ppb","11","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/05/2021","AQS","060731016","1","12","ppb","11","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/06/2021","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/07/2021","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/08/2021","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/09/2021","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/10/2021","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/11/2021","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/12/2021","AQS","060731016","1","20","ppb","19","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/13/2021","AQS","060731016","1","18","ppb","17","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/14/2021","AQS","060731016","1","12","ppb","11","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/15/2021","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/16/2021","AQS","060731016","1","18","ppb","17","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/17/2021","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/18/2021","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/19/2021","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/20/2021","AQS","060731016","1","3","ppb","3","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/21/2021","AQS","060731016","1","3","ppb","3","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/22/2021","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/23/2021","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/24/2021","AQS","060731016","1","20","ppb","19","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/25/2021","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/26/2021","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/27/2021","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/28/2021","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/29/2021","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/30/2021","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"08/31/2021","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/01/2021","AQS","060731017","1","20","ppb","19","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/02/2021","AQS","060731017","1","29","ppb","27","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/03/2021","AQS","060731017","1","25","ppb","24","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/04/2021","AQS","060731017","1","25","ppb","24","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/05/2021","AQS","060731017","1","29","ppb","27","San Diego -Rancho Carmel Drive","18","75.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/06/2021","AQS","060731017","1","37","ppb","35","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/07/2021","AQS","060731017","1","38","ppb","36","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/08/2021","AQS","060731017","1","35","ppb","33","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/09/2021","AQS","060731017","1","37","ppb","35","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/10/2021","AQS","060731017","1","29","ppb","27","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/11/2021","AQS","060731017","1","42","ppb","40","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/12/2021","AQS","060731017","1","42","ppb","40","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/13/2021","AQS","060731017","1","38","ppb","36","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/14/2021","AQS","060731017","1","40","ppb","38","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/15/2021","AQS","060731017","1","41","ppb","39","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/16/2021","AQS","060731017","1","46","ppb","43","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/17/2021","AQS","060731017","1","35","ppb","33","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/18/2021","AQS","060731017","1","39","ppb","37","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/19/2021","AQS","060731017","1","23","ppb","22","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/20/2021","AQS","060731017","1","22","ppb","21","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/21/2021","AQS","060731017","1","30","ppb","28","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/22/2021","AQS","060731017","1","24","ppb","23","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/23/2021","AQS","060731017","1","21","ppb","20","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/24/2021","AQS","060731017","1","18","ppb","17","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/25/2021","AQS","060731017","1","5","ppb","5","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/26/2021","AQS","060731017","1","33","ppb","31","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/27/2021","AQS","060731017","1","34","ppb","32","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/28/2021","AQS","060731017","1","25","ppb","24","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/29/2021","AQS","060731017","1","18","ppb","17","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/30/2021","AQS","060731017","1","28","ppb","26","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"01/31/2021","AQS","060731017","1","31","ppb","29","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/01/2021","AQS","060731017","1","31","ppb","29","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/06/2021","AQS","060731017","1","36","ppb","34","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/07/2021","AQS","060731017","1","34","ppb","32","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/09/2021","AQS","060731017","1","21","ppb","20","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/10/2021","AQS","060731017","1","26","ppb","25","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/11/2021","AQS","060731017","1","27","ppb","25","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/12/2021","AQS","060731017","1","27","ppb","25","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/13/2021","AQS","060731017","1","20","ppb","19","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/14/2021","AQS","060731017","1","23","ppb","22","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/15/2021","AQS","060731017","1","29","ppb","27","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/16/2021","AQS","060731017","1","18","ppb","17","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/17/2021","AQS","060731017","1","33","ppb","31","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/18/2021","AQS","060731017","1","31","ppb","29","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/19/2021","AQS","060731017","1","39","ppb","37","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/20/2021","AQS","060731017","1","35","ppb","33","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/21/2021","AQS","060731017","1","25","ppb","24","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/22/2021","AQS","060731017","1","42","ppb","40","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/23/2021","AQS","060731017","1","38","ppb","36","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/24/2021","AQS","060731017","1","36","ppb","34","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/25/2021","AQS","060731017","1","37","ppb","35","San Diego -Rancho Carmel Drive","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
